1|4|0.0
2|5|0.0
3|6|0.0
4|7|0.0
5|8|0.0
6|9|0.0
7|10|0.0
8|11|0.0
9|12|0.0
10|13|0.0
11|14|0.0
12|15|0.0
13|16|0.0
14|17|0.0
15|18|0.0
16|19|0.0
17|20|0.0
18|21|0.0
19|22|0.01
20|23|0.01
21|24|0.01
22|25|0.01
23|26|0.01
24|27|0.01
25|28|0.01
26|29|0.01
27|30|0.01
28|31|0.01
29|32|0.01
30|33|0.01
31|34|0.01
32|35|0.01
33|36|0.02
34|37|0.02
35|38|0.02
36|39|0.02
37|40|0.02
38|41|0.02
39|42|0.02
40|43|0.02
41|44|0.02
42|45|0.02
43|46|0.02
44|47|0.02
45|48|0.02
46|49|0.03
47|50|0.03

